cores,level,name,price,rank,sample,score,segment,threads
4,midlow_range,AMD GX-420CA SOC,NA,2678,38,"1,789",cpus,4
2,midlow_range,Intel Celeron N6210 @ 1.20GHz,$54.00*,2679,4,"1,788",cpus,2
2,midlow_range,Intel Core i5-540M @ 2.53GHz,$150.00*,2680,1153,"1,786",cpus,4
4,midlow_range,AMD Athlon X4 530,NA,2681,1,"1,786",cpus,4
4,midlow_range,Intel Core2 Quad Q8200 @ 2.33GHz,$63.99*,2682,2347,"1,785",cpus,4
4,midlow_range,AMD PRO A4-3350B APU,NA,2683,18,"1,784",cpus,4
4,midlow_range,AMD Phenom X4 Quad-Core GP-9730,NA,2684,3,"1,784",cpus,4
3,midlow_range,AMD Athlon X3 455,NA,2685,4,"1,783",cpus,3
2,midlow_range,Intel Core i7-2637M @ 1.70GHz,NA,2686,127,"1,783",cpus,4
3,midlow_range,AMD Athlon X3 435,$95.49*,2687,2,"1,781",cpus,3
8,mid_range,Mediatek MT6853V/NZA,NA,1750,7,"3,913",cpus,8
2,mid_range,Intel Core i3-7101TE @ 3.40GHz,$117.00*,1751,9,"3,911",cpus,4
6,mid_range,AMD Opteron 4332 HE,$554.92*,1752,4,"3,906",cpus,6
4,mid_range,Intel Celeron J6412 @ 2.00GHz,$54.00*,1753,56,"3,893",cpus,4
8,mid_range,Hisilicon Kirin820,NA,1754,5,"3,893",cpus,8
2,mid_range,AMD Ryzen 3 3250U,NA,1755,421,"3,893",cpus,4
8,mid_range,Mediatek MT6833,NA,1756,8,"3,891",cpus,8
4,mid_range,Intel Core i7-2675QM @ 2.20GHz,NA,1757,172,"3,885",cpus,8
8,mid_range,ZHAOXIN KaiXian KX-U6780A@2.7GHz,NA,1758,6,"3,881",cpus,8
8,mid_range,AMD A9-9820,NA,1759,3,"3,870",cpus,8
4,mid_range,Intel Xeon E3-1220 @ 3.10GHz,$25.99,1760,222,"3,861",cpus,4
3,mid_range,AMD FX-6120 Six-Core,$58.02,1761,217,"3,861",cpus,6
4,mid_range,Intel Core i5-3330S @ 2.70GHz,$199.95*,1762,324,"3,857",cpus,4
8,mid_range,QTI SM7125,NA,1763,41,"3,856",cpus,8
4,mid_range,Intel Core i5-2400 @ 3.10GHz,$41.00,1764,7428,"3,853",cpus,4
4,mid_range,Intel Xeon E3-1225 @ 3.10GHz,$205.88,1765,283,"3,846",cpus,4
2,mid_range,Intel Core i3-4370 @ 3.80GHz,$46.99,1766,188,"3,842",cpus,4
4,mid_range,Intel Core i7-2840QM @ 2.40GHz,NA,1767,4,"3,842",cpus,8
4,mid_range,Intel Xeon E5640 @ 2.67GHz,$29.00,1768,49,"3,842",cpus,8
2,mid_range,Intel Pentium Gold G5500 @ 3.80GHz,$54.64,1769,48,"3,840",cpus,4
2,mid_range,AMD Ryzen 3 3200U,NA,1770,841,"3,838",cpus,4
8,mid_range,QTI SM4350,NA,1771,10,"3,829",cpus,8
2,mid_range,Intel Core i3-8145U @ 2.10GHz,$281.00*,1772,539,"3,820",cpus,4
8,mid_range,Samsung Exynos 9820,NA,1773,563,"3,815",cpus,8
4,mid_range,Intel Atom x6413E @ 1.50GHz,$43.00*,1774,9,"3,815",cpus,4
6,mid_range,AMD Phenom II X6 1100T,$127.59,1775,1423,"3,814",cpus,6
2,mid_range,Intel Core i7-6567U @ 3.30GHz,NA,1776,55,"3,807",cpus,4
2,mid_range,Intel Core i5-6287U @ 3.10GHz,$304.00*,1777,30,"3,804",cpus,4
2,mid_range,Intel Core i5-7267U @ 3.10GHz,NA,1778,176,"3,803",cpus,4
2,mid_range,AMD Athlon X4 845,$35.44,1779,409,"3,799",cpus,4
2,mid_range,Intel Core i3-7100T @ 3.40GHz,$99.99,1780,196,"3,797",cpus,4
4,mid_range,Intel Core i5-2380P @ 3.10GHz,$82.83*,1781,64,"3,797",cpus,4
8,mid_range,Hisilicon Kirin 990,NA,1782,47,"3,794",cpus,8
6,mid_range,Intel Xeon E5-2603 v3 @ 1.60GHz,$5.19,1783,33,"3,791",cpus,6
8,mid_range,Qualcomm SM6150,NA,1784,1,"3,789",cpus,8
8,mid_range,MT6833,NA,1785,100,"3,777",cpus,8
8,mid_range,Snapdragon 7c Gen 2 @ 2.55 GHz,NA,1786,33,"3,767",cpus,8
2,mid_range,Intel Pentium G4620 @ 3.70GHz,$50.83,1787,123,"3,767",cpus,4
8,mid_range,ARM Cortex-A57 8 Core 1766 MHz,NA,1788,1,"3,766",cpus,8
4,mid_range,Intel Pentium N6415 @ 1.20GHz,$80.00*,1789,1,"3,760",cpus,4
4,mid_range,AMD PRO A12-9800,$169.00*,1790,27,"3,758",cpus,4
4,mid_range,Intel Xeon E5630 @ 2.53GHz,$154.00,1791,88,"3,754",cpus,8
2,mid_range,Intel Core i3-1000NG4 @ 1.10GHz,NA,1792,159,"3,753",cpus,4
2,mid_range,AMD PRO A10-8850B,NA,1793,29,"3,752",cpus,4
4,mid_range,Intel Core i7-2670QM @ 2.20GHz,$129.00*,1794,6460,"3,750",cpus,8
2,mid_range,Intel Pentium Gold G6405T @ 3.50GHz,$64.00*,1795,2,"3,746",cpus,4
2,mid_range,Intel Pentium Gold G5400 @ 3.70GHz,$52.51,1796,387,"3,742",cpus,4
2,mid_range,Intel Pentium Gold G5600 @ 3.90GHz,$82.29,1797,46,"3,741",cpus,4
6,mid_range,AMD Phenom II X6 1090T,$69.75,1798,2749,"3,739",cpus,6
8,mid_range,Samsung Exynos 9810,NA,1799,535,"3,738",cpus,8
4,mid_range,Intel Xeon E5-1607 @ 3.00GHz,$11.53*,1800,186,"3,730",cpus,4
2,mid_range,Intel Core i7-7600U @ 2.80GHz,NA,1801,981,"3,727",cpus,4
8,mid_range,QTI SM7150,NA,1802,43,"3,727",cpus,8
2,mid_range,Intel Core i7-7560U @ 2.40GHz,NA,1803,128,"3,723",cpus,4
8,mid_range,AMD Opteron 3280,$72.02,1804,13,"3,723",cpus,8
8,mid_range,Samsung Exynos 9825,NA,1805,282,"3,721",cpus,8
8,mid_range,Virtual @ 3.14GHz,NA,1806,4,"3,720",cpus,8
2,mid_range,AMD Ryzen Embedded R2312,NA,1807,4,"3,720",cpus,4
8,mid_range,Snapdragon 7c @ 1.96 GHz,NA,1808,3,"3,712",cpus,8
6,mid_range,Intel Xeon L5638 @ 2.00GHz,$69.90*,1809,14,"3,707",cpus,12
2,mid_range,AMD A8-7500,NA,1810,6,"3,706",cpus,4
2,mid_range,Intel Pentium Gold G6505T @ 3.60GHz,$90.00*,1811,1,"3,698",cpus,4
12,mid_range,AMD Opteron 6174,$742.52,1812,3,"3,697",cpus,12
8,midlow_range,"Qualcomm Technologies, Inc MSM8953",NA,2688,360,"1,778",cpus,8
4,midlow_range,AMD Phenom II X4 910,$100.00*,2689,103,"1,776",cpus,4
4,midlow_range,AMD R-464L APU,NA,2690,12,"1,773",cpus,4
2,midlow_range,Intel Core i3-4000M @ 2.40GHz,$58.11*,2691,696,"1,771",cpus,4
6,midlow_range,ASUS Tinker Board 2/2S,NA,2692,2,"1,771",cpus,6
8,midlow_range,MT6757WD,NA,2693,7,"1,771",cpus,8
2,midlow_range,AMD PRO A6-9500,$74.00*,2694,26,"1,770",cpus,2
8,midlow_range,Samsung Exynos 7880,NA,2695,69,"1,770",cpus,8
4,midlow_range,AMD GX-424CC SOC,NA,2696,52,"1,769",cpus,4
4,midlow_range,Intel Xeon L5408 @ 2.13GHz,NA,2697,33,"1,769",cpus,4
4,midlow_range,AMD Phenom II N830 3+1,NA,2698,2,"1,768",cpus,4
4,midlow_range,AMD A8-6410 APU,NA,2699,1523,"1,765",cpus,4
8,midlow_range,MediaTek MT6765V/CA,NA,2700,104,"1,764",cpus,8
4,midlow_range,Intel Core2 Quad Q9100 @ 2.26GHz,$385.89*,2701,51,"1,764",cpus,4
4,midlow_range,AMD A10-5745M APU,NA,2702,569,"1,762",cpus,4
2,midlow_range,Intel Celeron G1840 @ 2.80GHz,$49.25,2703,621,"1,761",cpus,2
4,midlow_range,AMD Athlon 5350 APU,$147.83*,2704,641,"1,761",cpus,4
4,midlow_range,AMD A10-4657M APU,NA,2705,3,"1,759",cpus,4
2,midlow_range,Intel Pentium G3260T @ 2.90GHz,$49.99*,2706,12,"1,755",cpus,2
2,midlow_range,Intel Pentium G3250T @ 2.80GHz,$49.99*,2707,51,"1,754",cpus,2
2,midlow_range,Intel Celeron 3965U @ 2.20GHz,$107.00*,2708,38,"1,746",cpus,2
4,midlow_range,HP Hexa-Core 2.0GHz,$504.27*,2709,6,"1,741",cpus,4
8,midlow_range,MT6762,NA,2710,4,"1,735",cpus,8
8,midlow_range,MT6765V/WA,NA,2711,20,"1,734",cpus,8
4,midlow_range,AMD A8-5557M APU,NA,2712,151,"1,734",cpus,4
10,midlow_range,MediaTek MT6797,NA,2713,21,"1,733",cpus,10
4,midlow_range,AMD Opteron 2356,$79.95,2714,5,"1,733",cpus,4
4,midlow_range,AMD A6-7310 APU,NA,2715,480,"1,732",cpus,4
3,midlow_range,AMD Athlon II X3 440,$14.66,2716,249,"1,728",cpus,3
8,midlow_range,MT6752,NA,2717,3,"1,728",cpus,8
2,midlow_range,Intel Celeron J4025 @ 2.00GHz,NA,2718,23,"1,727",cpus,2
2,midlow_range,Intel Pentium G2030 @ 3.00GHz,$59.53,2719,1056,"1,727",cpus,2
8,midlow_range,Mediatek MT6765V/WB,NA,2720,7,"1,725",cpus,8
4,midlow_range,AMD A10-7300 APU,NA,2721,587,"1,725",cpus,4
2,midlow_range,AMD Phenom X2 Dual-Core GE-6060,NA,2722,3,"1,722",cpus,2
2,midlow_range,Intel Core i3-560 @ 3.33GHz,$60.00,2723,73,"1,722",cpus,4
2,midlow_range,Intel Core i5-520M @ 2.40GHz,$28.02*,2724,2954,"1,721",cpus,4
2,midlow_range,Intel Core i3-4158U @ 2.00GHz,NA,2725,6,"1,718",cpus,4
2,midlow_range,AMD A6-9500E,$57.36,2726,6,"1,717",cpus,2
2,midlow_range,Intel Core i5-2557M @ 1.70GHz,NA,2727,124,"1,713",cpus,4
4,midlow_range,AMD Phenom 9650 Quad-Core,$39.99*,2728,500,"1,713",cpus,4
4,midlow_range,AMD Athlon II X4 600e,$19.85,2729,21,"1,711",cpus,4
2,midlow_range,Intel Celeron G1630 @ 2.80GHz,$109.95,2730,35,"1,707",cpus,2
4,midlow_range,AMD Opteron 1356,$89.99*,2731,3,"1,703",cpus,4
4,midlow_range,Intel Xeon E5405 @ 2.00GHz,$235.49*,2732,112,"1,702",cpus,4
4,midlow_range,AMD Phenom FX-5200 Quad-Core,NA,2733,3,"1,699",cpus,4
2,midlow_range,Intel Celeron 4305UE @ 2.00GHz,NA,2734,5,"1,699",cpus,2
2,midlow_range,Intel Atom x6211E @ 1.20GHz,$35.00*,2735,1,"1,695",cpus,2
2,midlow_range,Intel Pentium G2100T @ 2.60GHz,NA,2736,3,"1,691",cpus,2
2,midlow_range,Intel Celeron G1820 @ 2.70GHz,$44.88,2737,394,"1,691",cpus,2
2,midlow_range,Intel Pentium 4425Y @ 1.70GHz,$161.00*,2738,38,"1,690",cpus,4
4,midlow_range,AMD Phenom 9850 Quad-Core,$129.99*,2739,482,"1,689",cpus,4
3,midlow_range,AMD Athlon II X3 435,$159.95*,2740,235,"1,687",cpus,3
2,midlow_range,Intel Core i3-3120M @ 2.50GHz,$263.19*,2741,1308,"1,687",cpus,4
2,midlow_range,Intel Core i7-2617M @ 1.50GHz,NA,2742,42,"1,687",cpus,4
4,midlow_range,"Qualcomm Technologies, Inc APQ8096",NA,2743,22,"1,685",cpus,4
2,midlow_range,AMD A8-4500M APU,$56.21*,2744,1689,"1,684",cpus,4
2,midlow_range,Intel Pentium G2020 @ 2.90GHz,$29.10,2745,967,"1,684",cpus,2
4,midlow_range,Intel Xeon L5335 @ 2.00GHz,$18.79*,2746,2,"1,678",cpus,4
4,midlow_range,AMD A4-7210 APU,NA,2747,128,"1,674",cpus,4
8,midlow_range,"Qualcomm Technologies, Inc APQ8076",NA,2748,8,"1,673",cpus,8
8,midlow_range,Unisoc UIS8581A,NA,2749,4,"1,672",cpus,8
4,midlow_range,AMD Phenom II X920 Quad-Core,NA,2750,14,"1,669",cpus,4
8,midlow_range,"Qualcomm Technologies, Inc MSM8976",NA,2751,68,"1,665",cpus,8
4,midlow_range,AMD A6-6310 APU,NA,2752,767,"1,663",cpus,4
2,midlow_range,AMD PRO A6-9500E,$74.00*,2753,16,"1,662",cpus,2
2,midlow_range,AMD A10-4655M APU,NA,2754,160,"1,662",cpus,4
8,mid_range,Qualcomm SDM845,NA,1813,3,"3,696",cpus,8
8,mid_range,ZHAOXIN KaiXian KX-U6780@2.7GHz,NA,1814,2,"3,693",cpus,8
2,mid_range,Intel Core i5-7300U @ 2.60GHz,$627.00*,1815,1668,"3,690",cpus,4
2,mid_range,AMD Ryzen 3 2200U,NA,1816,677,"3,684",cpus,4
2,mid_range,Intel Core i7-6660U @ 2.40GHz,$415.00*,1817,18,"3,681",cpus,4
8,mid_range,Mediatek MT6781,NA,1818,17,"3,677",cpus,8
8,mid_range,Qualcomm SM7250,NA,1819,18,"3,662",cpus,8
2,mid_range,AMD Athlon X4 880K,$94.61,1820,255,"3,662",cpus,4
2,mid_range,Intel Pentium Gold G5420 @ 3.80GHz,$57.09,1821,59,"3,662",cpus,4
8,mid_range,Qualcomm MSM8998,NA,1822,4,"3,660",cpus,8
2,mid_range,Intel Core i7-7500U @ 2.70GHz,$539.00*,1823,5220,"3,656",cpus,4
3,mid_range,AMD FX-6100 Six-Core,$27.95,1824,3270,"3,656",cpus,6
4,mid_range,Intel Core i5-2310 @ 2.90GHz,$47.59,1825,886,"3,651",cpus,4
2,mid_range,AMD PRO A10-9700,$169.00*,1826,31,"3,647",cpus,4
2,mid_range,Intel Core i3-6100T @ 3.20GHz,$110.00,1827,368,"3,646",cpus,4
4,mid_range,Intel Core i5-2320 @ 3.00GHz,$135.30,1828,2128,"3,644",cpus,4
8,mid_range,Samsung s5e8535,NA,1829,5,"3,639",cpus,8
8,mid_range,Qualcomm SM4350,NA,1830,8,"3,638",cpus,8
8,mid_range,MT6833V/NZA,NA,1831,138,"3,627",cpus,8
8,mid_range,DG1301SML87HY,NA,1832,1,"3,624",cpus,8
4,mid_range,Intel Core i5-4460T @ 1.90GHz,NA,1833,120,"3,621",cpus,4
8,mid_range,MT6853V/TNZA,NA,1834,108,"3,616",cpus,8
8,mid_range,QTI SM6225,NA,1835,54,"3,612",cpus,8
2,mid_range,Intel Core i3-8130U @ 2.20GHz,$281.00*,1836,1161,"3,610",cpus,4
2,mid_range,Intel Pentium G4600 @ 3.60GHz,$59.41,1837,491,"3,607",cpus,4
2,mid_range,Intel Pentium Gold G5600T @ 3.30GHz,NA,1838,1,"3,601",cpus,4
2,mid_range,Intel Core i7-6650U @ 2.20GHz,NA,1839,624,"3,599",cpus,4
4,mid_range,Intel Xeon W3580 @ 3.33GHz,$214.50*,1840,81,"3,593",cpus,8
2,mid_range,Intel Pentium Gold G6400T @ 3.40GHz,$64.00*,1841,8,"3,588",cpus,4
2,mid_range,Intel Core i3-4360 @ 3.70GHz,$85.27,1842,194,"3,587",cpus,4
8,mid_range,MT6853V/ZA,NA,1843,2,"3,577",cpus,8
4,mid_range,AMD Athlon X4 950,$25.99,1844,129,"3,576",cpus,4
4,mid_range,AMD Embedded R-Series RX-421ND,NA,1845,1,"3,575",cpus,4
2,mid_range,Intel Core i3-4170 @ 3.70GHz,$25.92,1846,1764,"3,574",cpus,4
12,mid_range,AMD Opteron 6176 SE,$249.89*,1847,2,"3,564",cpus,12
8,mid_range,MediaTek MT6785V/CD,NA,1848,259,"3,559",cpus,8
8,mid_range,Mediatek MT6833V/NZA,NA,1849,41,"3,556",cpus,8
2,mid_range,Intel Core i3-4330 @ 3.50GHz,$96.95*,1850,619,"3,550",cpus,4
4,mid_range,AMD A8-7680,$36.73,1851,63,"3,548",cpus,4
2,mid_range,Intel Core i3-4340 @ 3.60GHz,$119.35,1852,159,"3,545",cpus,4
8,mid_range,MT6785,NA,1853,183,"3,541",cpus,8
4,mid_range,Intel Core i7-2630QM @ 2.00GHz,$189.95*,1854,5416,"3,539",cpus,8
2,mid_range,AMD A12-9800,$87.67,1855,148,"3,536",cpus,4
4,mid_range,AMD PRO A10-8770,NA,1856,31,"3,533",cpus,4
2,mid_range,AMD Ryzen Embedded V1202B,NA,1857,7,"3,532",cpus,4
4,mid_range,AMD A10-9700,$88.05,1858,295,"3,526",cpus,4
4,mid_range,Intel Xeon E5-2418L @ 2.00GHz,NA,1859,1,"3,518",cpus,8
2,mid_range,Intel Pentium G4560 @ 3.50GHz,$40.02,1860,2071,"3,516",cpus,4
2,mid_range,Intel Core i3-4160 @ 3.60GHz,$7.19,1861,2091,"3,512",cpus,4
8,mid_range,Mediatek MT8788,NA,1862,1,"3,506",cpus,8
4,mid_range,Intel Xeon E5-2407 v2 @ 2.40GHz,$148.35,1863,9,"3,504",cpus,4
4,mid_range,Intel Xeon E5620 @ 2.40GHz,$29.00,1864,214,"3,502",cpus,8
4,mid_range,Intel Xeon E5-2609 v2 @ 2.50GHz,$29.00,1865,28,"3,500",cpus,4
2,mid_range,AMD A10-7890K,$136.49,1866,249,"3,492",cpus,4
2,mid_range,Intel Core i5-6267U @ 2.90GHz,NA,1867,185,"3,489",cpus,4
8,mid_range,"Qualcomm Technologies, Inc ATOLL-AB",NA,1868,203,"3,488",cpus,8
8,mid_range,"Qualcomm Technologies, Inc SDMMAGPIEP",NA,1869,19,"3,487",cpus,8
4,mid_range,AMD Opteron 4365 EE,NA,1870,6,"3,485",cpus,8
12,mid_range,AMD Opteron 6164 HE,NA,1871,1,"3,478",cpus,12
2,mid_range,Intel Core i5-4340M @ 2.90GHz,NA,1872,29,"3,471",cpus,4
4,mid_range,Intel Xeon E5-1603 @ 2.80GHz,$33.89*,1873,295,"3,467",cpus,4
2,mid_range,Intel Core i7-6600U @ 2.60GHz,NA,1874,2178,"3,462",cpus,4
8,mid_range,Virtual @ 2.40GHz,NA,1875,1,"3,461",cpus,8
4,mid_range,Intel Pentium Silver J5040 @ 2.00GHz,NA,1876,42,"3,460",cpus,4
2,mid_range,Intel Core i3-4350 @ 3.60GHz,$39.99,1877,30,"3,459",cpus,4
8,mid_range,"Qualcomm Technologies, Inc SM7250",NA,1878,30,"3,459",cpus,8
2,mid_range,Intel Pentium Gold G5420T @ 3.20GHz,$64.00*,1879,10,"3,452",cpus,4
4,midlow_range,AMD Phenom II N970 Quad-Core,$149.99*,2755,140,"1,662",cpus,4
2,midlow_range,Intel Core i3-4005U @ 1.70GHz,NA,2756,1969,"1,661",cpus,4
8,midlow_range,MediaTek MT8768WA,NA,2757,62,"1,659",cpus,8
4,midlow_range,Intel Core i7-720QM @ 1.60GHz,$219.95*,2758,2858,"1,658",cpus,8
8,midlow_range,MediaTek MT6757CD,NA,2759,19,"1,657",cpus,8
4,midlow_range,AMD A4-6250J APU,NA,2760,12,"1,656",cpus,4
4,midlow_range,AMD A6-5200 APU,NA,2761,920,"1,655",cpus,4
2,midlow_range,Intel Core i3-4030Y @ 1.60GHz,NA,2762,7,"1,654",cpus,4
1,midlow_range,AMD A6 PRO-7400B,NA,2763,18,"1,654",cpus,2
8,midlow_range,ARM Falkor V1/Kryo 8 Core 1900 MHz,NA,2764,2,"1,652",cpus,8
4,midlow_range,AMD Phenom X4 Quad-Core GP-9600,NA,2765,3,"1,649",cpus,4
2,midlow_range,Intel Core i3-4010U @ 1.70GHz,$124.95*,2766,1008,"1,649",cpus,4
4,midlow_range,AMD A6-3600 APU,$24.95*,2767,136,"1,645",cpus,4
4,midlow_range,AMD A4 PRO-3340B,NA,2768,7,"1,645",cpus,4
4,midlow_range,AMD A8-7100 APU,NA,2769,150,"1,644",cpus,4
8,midlow_range,MT6755V/W,NA,2770,5,"1,640",cpus,8
2,midlow_range,Intel Core i3-3110M @ 2.40GHz,$69.95*,2771,2949,"1,639",cpus,4
4,midlow_range,Qualcomm MSM8996PRO-AB,NA,2772,37,"1,638",cpus,4
4,midlow_range,Nvidia Tegra T210,NA,2773,2,"1,635",cpus,4
4,midlow_range,AMD Opteron 2373 EE,NA,2774,1,"1,635",cpus,4
2,midlow_range,AMD Embedded R-Series RX-216GD,NA,2775,1,"1,628",cpus,2
3,midlow_range,AMD Athlon X3 445,NA,2776,1,"1,626",cpus,3
4,midlow_range,AMD Phenom 9550 Quad-Core,$23.10*,2777,484,"1,622",cpus,4
4,midlow_range,AMD Opteron 1354,$238.01*,2778,18,"1,620",cpus,4
2,midlow_range,Intel Core i5 E 520 @ 2.40GHz,NA,2779,1,"1,619",cpus,4
3,midlow_range,AMD Phenom II X3 B75,$49.95*,2780,63,"1,619",cpus,3
1,midlow_range,AMD A6-6400B APU,NA,2781,11,"1,616",cpus,2
2,midlow_range,AMD A6-7400K APU,$27.19,2782,318,"1,614",cpus,2
2,midlow_range,Intel Celeron G1820T @ 2.40GHz,$42.00*,2783,24,"1,614",cpus,2
2,midlow_range,Intel Pentium G2120T @ 2.70GHz,NA,2784,1,"1,613",cpus,2
8,midlow_range,Samsung Exynos 7420,NA,2785,2,"1,612",cpus,8
2,midlow_range,Intel Pentium G2010 @ 2.80GHz,$22.97*,2786,195,"1,611",cpus,2
8,midlow_range,MT6763V/CT,NA,2787,15,"1,610",cpus,8
2,midlow_range,AMD A9-9430,NA,2788,31,"1,608",cpus,2
2,midlow_range,AMD PRO A6-8570E,NA,2789,7,"1,607",cpus,2
2,midlow_range,Intel Celeron 2000E @ 2.20GHz,NA,2790,1,"1,607",cpus,2
8,midlow_range,Spreadtrum SC9863A Board,NA,2791,2,"1,607",cpus,8
4,midlow_range,AMD A8-3510MX APU,$77.11*,2792,93,"1,605",cpus,4
2,midlow_range,AMD A6-8550,NA,2793,8,"1,604",cpus,2
4,midlow_range,AMD GX-416RA SOC,NA,2794,1,"1,604",cpus,4
2,midlow_range,Intel Core i3-550 @ 3.20GHz,$119.99,2795,1303,"1,604",cpus,4
2,midlow_range,Intel Pentium G3240T @ 2.70GHz,NA,2796,33,"1,603",cpus,2
4,midlow_range,AMD Phenom FX-5000 Quad-Core,NA,2797,14,"1,599",cpus,4
10,midlow_range,MediaTek MT6797T,NA,2798,10,"1,599",cpus,10
4,midlow_range,Z3-6540M@2.1GHz,NA,2799,2,"1,599",cpus,4
2,midlow_range,Intel Celeron J4005 @ 2.00GHz,$168.75*,2800,68,"1,594",cpus,2
2,midlow_range,Intel Pentium G3220T @ 2.60GHz,$40.27*,2801,84,"1,593",cpus,2
2,midlow_range,Intel Core i5-4220Y @ 1.60GHz,NA,2802,6,"1,591",cpus,4
8,midlow_range,Qualcomm MSM8953,NA,2803,5,"1,589",cpus,8
2,midlow_range,Intel Pentium 4415Y @ 1.60GHz,$161.00*,2804,183,"1,589",cpus,4
4,midlow_range,AMD Phenom II N930 Quad-Core,$129.95*,2805,155,"1,584",cpus,4
2,midlow_range,Intel Core i5-3339Y @ 1.50GHz,NA,2806,60,"1,583",cpus,4
2,midlow_range,Intel Pentium G2030T @ 2.60GHz,$130.50*,2807,31,"1,581",cpus,2
4,midlow_range,ARM phytium FT1500a 4 Core 2000 MHz,NA,2808,1,"1,579",cpus,4
4,midlow_range,AMD A8-3550MX APU,NA,2809,13,"1,579",cpus,4
2,midlow_range,Intel Celeron G1840T @ 2.50GHz,NA,2810,16,"1,576",cpus,2
4,midlow_range,AMD A8-5545M APU,NA,2811,288,"1,575",cpus,4
2,midlow_range,AMD PRO A6-8500B,NA,2812,3,"1,572",cpus,2
4,midlow_range,Spreadtrum T310,NA,2813,8,"1,572",cpus,4
8,midlow_range,MediaTek MT6765G,NA,2814,189,"1,572",cpus,8
4,midlow_range,AMD A8-3530MX APU,NA,2815,88,"1,572",cpus,4
2,midlow_range,Intel Celeron N4020 @ 1.10GHz,NA,2816,562,"1,572",cpus,2
4,midlow_range,AMD Embedded G-Series GX-420GI Radeon R7E,NA,2817,46,"1,571",cpus,4
2,midlow_range,Intel Core i5-4210Y @ 1.50GHz,NA,2818,113,"1,571",cpus,4
2,midlow_range,Intel Pentium G3320TE @ 2.30GHz,NA,2819,4,"1,570",cpus,2
2,midlow_range,AMD Phenom X2 Dual-Core GE-5060,NA,2820,1,"1,566",cpus,2
4,midlow_range,ZHAOXIN KaiXian KX-6640MA@2.2+GHz,NA,2821,13,"1,561",cpus,4
8,midlow_range,MediaTek MT6763V/V,NA,2822,38,"1,561",cpus,8
2,midlow_range,Intel Celeron G1830 @ 2.80GHz,$73.00,2823,43,"1,560",cpus,2
2,mid_range,AMD A10-7870K,$517.20,1880,650,"3,449",cpus,4
4,mid_range,AMD A12-9800E,$670.15*,1881,25,"3,447",cpus,4
2,mid_range,Intel Xeon X5698 @ 4.40GHz,NA,1882,2,"3,447",cpus,4
5,mid_range,Intel Core i5-L16G7 @ 1.40GHz,$281.00*,1883,29,"3,445",cpus,5
2,mid_range,AMD A10-8850,NA,1884,18,"3,438",cpus,4
2,mid_range,Intel Core i3-7100H @ 3.00GHz,$225.00*,1885,14,"3,430",cpus,4
4,mid_range,AMD Embedded R-Series RX-418GD Radeon R6,NA,1886,1,"3,426",cpus,4
4,mid_range,Intel Core i7-965 @ 3.20GHz,"$1,128.00",1887,189,"3,424",cpus,8
2,mid_range,AMD A10-7850K APU,$56.00,1888,1404,"3,421",cpus,4
2,mid_range,AMD Athlon X4 860K,$20.50,1889,1304,"3,421",cpus,4
2,mid_range,AMD A10 PRO-7850B APU,$148.02*,1890,19,"3,420",cpus,4
4,mid_range,Intel Xeon E3-1265L @ 2.40GHz,$268.98*,1891,15,"3,411",cpus,8
8,mid_range,"Qualcomm Technologies, Inc SDM765G 5G",NA,1892,94,"3,405",cpus,8
4,mid_range,Intel Pentium Silver N5020 @ 1.10GHz,NA,1893,1,"3,404",cpus,4
8,mid_range,"Qualcomm Technologies, Inc KHAJE",NA,1894,64,"3,400",cpus,8
3,mid_range,AMD Opteron 4226,$94.96*,1895,1,"3,400",cpus,6
2,mid_range,AMD A10 PRO-7800B APU,NA,1896,48,"3,400",cpus,4
4,mid_range,Intel Core i7-975 @ 3.33GHz,$458.10,1897,386,"3,400",cpus,8
2,mid_range,Intel Core i5-7200U @ 2.50GHz,$499.00*,1898,7091,"3,394",cpus,4
2,mid_range,AMD Athlon X4 870K,$34.20,1899,75,"3,392",cpus,4
4,mid_range,Intel Xeon E5-4603 @ 2.00GHz,$132.19,1900,1,"3,391",cpus,8
8,mid_range,"Qualcomm Technologies, Inc SM7225",NA,1901,65,"3,390",cpus,8
4,mid_range,Intel Core i5-2300 @ 2.80GHz,$21.99*,1902,1123,"3,388",cpus,4
4,mid_range,Intel Core i5-2500S @ 2.70GHz,$55.34*,1903,230,"3,388",cpus,4
4,mid_range,Intel Xeon W5580 @ 3.20GHz,$579.45,1904,32,"3,386",cpus,8
8,mid_range,AMD Opteron 6136,$349.00,1905,2,"3,381",cpus,8
6,mid_range,AMD Phenom II X6 1075T,$65.04,1906,411,"3,377",cpus,6
4,mid_range,AMD Opteron X3421 APU,NA,1907,23,"3,375",cpus,4
2,mid_range,Intel Core i3-4150 @ 3.50GHz,$21.29,1908,1728,"3,374",cpus,4
6,mid_range,AMD Phenom II X6 1065T,$66.37,1909,163,"3,370",cpus,6
4,mid_range,Intel Xeon W3565 @ 3.20GHz,$59.95*,1910,434,"3,369",cpus,8
2,mid_range,AMD FX-B4150 Quad-Core,$89.68*,1911,2,"3,369",cpus,4
2,mid_range,Intel Core i3-7167U @ 2.80GHz,NA,1912,4,"3,368",cpus,4
4,mid_range,AMD Athlon X4 850,NA,1913,2,"3,366",cpus,4
2,mid_range,Intel Core i3-4370T @ 3.30GHz,$138.00*,1914,21,"3,361",cpus,4
